File Path,Label
FaceShifter/901_902.mp4,1
FaceShifter/386_154.mp4,1
Deepfakes/219_220.mp4,1
Face2Face/531_549.mp4,1
Deepfakes/744_674.mp4,1
FaceSwap/467_462.mp4,1
FaceSwap/951_947.mp4,1
FaceShifter/426_287.mp4,1
Deepfakes/297_270.mp4,1
Face2Face/678_460.mp4,1
Face2Face/432_357.mp4,1
Face2Face/127_129.mp4,1
Face2Face/357_432.mp4,1
FaceSwap/267_286.mp4,1
NeuralTextures/061_080.mp4,1
original/764.mp4,0
FaceShifter/418_507.mp4,1
NeuralTextures/133_148.mp4,1
FaceSwap/434_438.mp4,1
FaceShifter/308_388.mp4,1
original/465.mp4,0
Deepfakes/407_374.mp4,1
Deepfakes/009_027.mp4,1
original/151.mp4,0
FaceSwap/129_127.mp4,1
original/768.mp4,0
FaceSwap/991_064.mp4,1
Deepfakes/737_719.mp4,1
DeepFakeDetection/20_15__walking_outside_cafe_disgusted__99NHTFBM.mp4,1
DeepFakeDetection/19_24__talking_angry_couch__W1DEM0XM.mp4,1
FaceSwap/224_197.mp4,1
FaceShifter/752_751.mp4,1
original/740.mp4,0
DeepFakeDetection/02_07__outside_talking_pan_laughing__O4SXNLRL.mp4,1
FaceShifter/995_233.mp4,1
Deepfakes/370_483.mp4,1
original/557.mp4,0
FaceSwap/856_881.mp4,1
Face2Face/517_521.mp4,1
Deepfakes/330_162.mp4,1
FaceShifter/720_672.mp4,1
original/922.mp4,0
NeuralTextures/938_987.mp4,1
FaceShifter/997_040.mp4,1
DeepFakeDetection/23_19__secret_conversation__H4SUVFTL.mp4,1
FaceShifter/460_678.mp4,1
DeepFakeDetection/01_11__talking_against_wall__4OJNJLOO.mp4,1
original/216.mp4,0
FaceShifter/307_365.mp4,1
Deepfakes/221_206.mp4,1
Deepfakes/103_082.mp4,1
FaceSwap/996_056.mp4,1
FaceSwap/019_018.mp4,1
Deepfakes/302_323.mp4,1
FaceShifter/570_624.mp4,1
DeepFakeDetection/17_16__walk_down_hall_angry__EWJJTZHY.mp4,1
original/825.mp4,0
original/160.mp4,0
DeepFakeDetection/23_24__kitchen_pan__YR5OVD4S.mp4,1
NeuralTextures/064_991.mp4,1
Deepfakes/163_031.mp4,1
DeepFakeDetection/21_09__outside_talking_still_laughing__O9ER29Z6.mp4,1
NeuralTextures/437_360.mp4,1
FaceShifter/802_885.mp4,1
FaceSwap/353_383.mp4,1
FaceSwap/981_985.mp4,1
Deepfakes/373_394.mp4,1
DeepFakeDetection/26_18__kitchen_pan__C9VUQS9O.mp4,1
Face2Face/239_218.mp4,1
DeepFakeDetection/06_14__walking_down_indoor_hall_disgust__8U9ULZDT.mp4,1
Deepfakes/097_033.mp4,1
NeuralTextures/603_575.mp4,1
NeuralTextures/626_562.mp4,1
NeuralTextures/692_610.mp4,1
FaceShifter/346_351.mp4,1
NeuralTextures/962_929.mp4,1
original/076.mp4,0
original/962.mp4,0
Deepfakes/789_753.mp4,1
Deepfakes/553_545.mp4,1
DeepFakeDetection/14_18__exit_phone_room__0YRBHIKG.mp4,1
FaceSwap/110_043.mp4,1
FaceSwap/957_959.mp4,1
NeuralTextures/340_341.mp4,1
DeepFakeDetection/13_07__exit_phone_room__RVQCPCJF.mp4,1
DeepFakeDetection/06_03__talking_against_wall__4I8LRXWF.mp4,1
FaceShifter/821_812.mp4,1
NeuralTextures/333_377.mp4,1
FaceShifter/528_510.mp4,1
NeuralTextures/070_057.mp4,1
FaceShifter/250_461.mp4,1
Deepfakes/805_011.mp4,1
original/989.mp4,0
FaceSwap/334_318.mp4,1
FaceShifter/149_152.mp4,1
FaceSwap/656_666.mp4,1
Face2Face/916_783.mp4,1
FaceShifter/626_562.mp4,1
Face2Face/534_490.mp4,1
FaceSwap/320_328.mp4,1
FaceShifter/593_577.mp4,1
Deepfakes/670_661.mp4,1
FaceSwap/561_998.mp4,1
NeuralTextures/446_667.mp4,1
NeuralTextures/318_334.mp4,1
original/326.mp4,0
DeepFakeDetection/01_20__outside_talking_pan_laughing__OTGHOG4Z.mp4,1
DeepFakeDetection/20_25__exit_phone_room__MUS0X71T.mp4,1
DeepFakeDetection/27_01__talking_against_wall__ZYCZ30C0.mp4,1
Deepfakes/965_948.mp4,1
DeepFakeDetection/14_15__hugging_happy__3FRJCJ0V.mp4,1
Face2Face/890_837.mp4,1
Deepfakes/084_042.mp4,1
Deepfakes/599_585.mp4,1
FaceShifter/185_276.mp4,1
Face2Face/575_603.mp4,1
original/518.mp4,0
FaceSwap/032_944.mp4,1
Face2Face/464_463.mp4,1
original/597.mp4,0
DeepFakeDetection/01_11__outside_talking_pan_laughing__WIZ7GKOD.mp4,1
DeepFakeDetection/02_15__podium_speech_happy__MZWH8ATN.mp4,1
original/513.mp4,0
FaceSwap/348_202.mp4,1
Deepfakes/926_900.mp4,1
DeepFakeDetection/03_14__walk_down_hall_angry__P1L5PF4I.mp4,1
FaceShifter/101_096.mp4,1
Face2Face/484_415.mp4,1
Deepfakes/922_898.mp4,1
NeuralTextures/551_631.mp4,1
DeepFakeDetection/07_20__talking_against_wall__KV6Q7D6C.mp4,1
original/348.mp4,0
original/504.mp4,0
NeuralTextures/278_306.mp4,1
Deepfakes/034_590.mp4,1
DeepFakeDetection/07_21__outside_talking_still_laughing__K7KXUHMU.mp4,1
Deepfakes/315_322.mp4,1
DeepFakeDetection/12_07__walking_down_indoor_hall_disgust__KAG65PEE.mp4,1
Deepfakes/886_877.mp4,1
NeuralTextures/260_331.mp4,1
FaceSwap/614_616.mp4,1
FaceShifter/450_533.mp4,1
FaceSwap/696_686.mp4,1
FaceShifter/168_222.mp4,1
Deepfakes/467_462.mp4,1
DeepFakeDetection/12_20__walking_outside_cafe_disgusted__B0X1CGG2.mp4,1
Deepfakes/870_001.mp4,1
original/512.mp4,0
FaceShifter/263_284.mp4,1
FaceShifter/757_573.mp4,1
Deepfakes/393_405.mp4,1
FaceShifter/921_569.mp4,1
original/257.mp4,0
Deepfakes/423_421.mp4,1
Deepfakes/533_450.mp4,1
original/575.mp4,0
NeuralTextures/967_984.mp4,1
original/807.mp4,0
original/898.mp4,0
FaceSwap/140_143.mp4,1
FaceShifter/323_302.mp4,1
Face2Face/578_636.mp4,1
original/108.mp4,0
NeuralTextures/743_750.mp4,1
DeepFakeDetection/02_15__meeting_serious__MZWH8ATN.mp4,1
FaceSwap/782_787.mp4,1
DeepFakeDetection/15_02__talking_against_wall__TSRK8QS4.mp4,1
NeuralTextures/719_737.mp4,1
NeuralTextures/345_259.mp4,1
NeuralTextures/774_735.mp4,1
NeuralTextures/661_670.mp4,1
FaceShifter/377_333.mp4,1
DeepFakeDetection/13_09__outside_talking_still_laughing__30N46VHZ.mp4,1
original/712.mp4,0
Face2Face/404_429.mp4,1
FaceSwap/215_208.mp4,1
FaceShifter/296_293.mp4,1
FaceSwap/861_858.mp4,1
NeuralTextures/638_640.mp4,1
FaceShifter/151_225.mp4,1
FaceSwap/882_952.mp4,1
original/079.mp4,0
Face2Face/523_541.mp4,1
FaceSwap/668_664.mp4,1
original/368.mp4,0
DeepFakeDetection/13_12__talking_against_wall__2TM4IFSF.mp4,1
NeuralTextures/827_817.mp4,1
DeepFakeDetection/15_06__kitchen_still__E98QYYXO.mp4,1
Face2Face/569_921.mp4,1
Deepfakes/056_996.mp4,1
Deepfakes/433_498.mp4,1
FaceSwap/394_373.mp4,1
DeepFakeDetection/08_16__podium_speech_happy__8Q7JCS95.mp4,1
Deepfakes/918_934.mp4,1
FaceShifter/053_095.mp4,1
original/455.mp4,0
DeepFakeDetection/01_12__outside_talking_pan_laughing__TNI7KUZ6.mp4,1
Face2Face/189_200.mp4,1
Deepfakes/512_495.mp4,1
Face2Face/042_084.mp4,1
original/127.mp4,0
NeuralTextures/693_698.mp4,1
FaceShifter/139_130.mp4,1
NeuralTextures/682_669.mp4,1
Deepfakes/281_474.mp4,1
Face2Face/648_654.mp4,1
FaceSwap/475_265.mp4,1
FaceShifter/907_795.mp4,1
Deepfakes/038_125.mp4,1
FaceShifter/169_227.mp4,1
original/112.mp4,0
original/659.mp4,0
original/791.mp4,0
Deepfakes/244_822.mp4,1
Face2Face/877_886.mp4,1
FaceShifter/245_157.mp4,1
FaceShifter/542_520.mp4,1
DeepFakeDetection/19_22__talking_against_wall__VK6BF5NV.mp4,1
NeuralTextures/816_649.mp4,1
FaceShifter/846_845.mp4,1
Deepfakes/835_651.mp4,1
NeuralTextures/698_693.mp4,1
FaceShifter/297_270.mp4,1
FaceSwap/011_805.mp4,1
FaceSwap/482_465.mp4,1
FaceShifter/612_702.mp4,1
FaceSwap/562_626.mp4,1
FaceShifter/578_636.mp4,1
NeuralTextures/820_818.mp4,1
DeepFakeDetection/10_19__outside_talking_still_laughing__O2IKR6YM.mp4,1
original/772.mp4,0
original/336.mp4,0
DeepFakeDetection/04_13__walking_down_street_outside_angry__00T3UYOR.mp4,1
Face2Face/683_607.mp4,1
NeuralTextures/065_089.mp4,1
FaceShifter/616_614.mp4,1
NeuralTextures/361_448.mp4,1
Face2Face/119_123.mp4,1
original/896.mp4,0
FaceShifter/381_376.mp4,1
FaceShifter/707_705.mp4,1
Deepfakes/600_505.mp4,1
NeuralTextures/027_009.mp4,1
Face2Face/715_721.mp4,1
Face2Face/802_885.mp4,1
FaceSwap/881_856.mp4,1
NeuralTextures/658_627.mp4,1
NeuralTextures/194_235.mp4,1
Face2Face/663_231.mp4,1
original/737.mp4,0
original/759.mp4,0
Deepfakes/042_084.mp4,1
FaceShifter/008_990.mp4,1
original/232.mp4,0
Face2Face/847_906.mp4,1
FaceShifter/399_488.mp4,1
FaceShifter/567_606.mp4,1
FaceSwap/471_455.mp4,1
DeepFakeDetection/26_11__outside_talking_pan_laughing__ALJ0OHNM.mp4,1
Face2Face/742_775.mp4,1
FaceShifter/289_228.mp4,1
DeepFakeDetection/14_18__outside_talking_still_laughing__6SB2BR0A.mp4,1
NeuralTextures/703_604.mp4,1
FaceSwap/500_592.mp4,1
FaceShifter/481_469.mp4,1
FaceShifter/184_205.mp4,1
Deepfakes/765_867.mp4,1
Deepfakes/345_259.mp4,1
Deepfakes/320_328.mp4,1
NeuralTextures/417_496.mp4,1
NeuralTextures/872_873.mp4,1
FaceSwap/001_870.mp4,1
Face2Face/167_166.mp4,1
NeuralTextures/363_343.mp4,1
Deepfakes/657_644.mp4,1
Face2Face/893_913.mp4,1
Deepfakes/608_675.mp4,1
FaceShifter/238_282.mp4,1
FaceShifter/438_434.mp4,1
DeepFakeDetection/14_03__hugging_happy__PLCQJM81.mp4,1
DeepFakeDetection/15_18__kitchen_still__V5VHLCOW.mp4,1
Face2Face/542_520.mp4,1
FaceShifter/235_194.mp4,1
FaceShifter/071_054.mp4,1
FaceShifter/434_438.mp4,1
DeepFakeDetection/13_14__outside_talking_pan_laughing__KMQ3AW6A.mp4,1
original/034.mp4,0
DeepFakeDetection/20_09__walk_down_hall_angry__RAGUKRMK.mp4,1
DeepFakeDetection/07_21__talking_against_wall__MKU99DVX.mp4,1
original/567.mp4,0
NeuralTextures/484_415.mp4,1
FaceSwap/568_628.mp4,1
Deepfakes/039_058.mp4,1
FaceShifter/855_801.mp4,1
NeuralTextures/277_335.mp4,1
original/991.mp4,0
DeepFakeDetection/07_21__walking_down_street_outside_angry__K7KXUHMU.mp4,1
Face2Face/680_486.mp4,1
DeepFakeDetection/15_04__kitchen_pan__46TJ9IOJ.mp4,1
NeuralTextures/125_038.mp4,1
Deepfakes/509_525.mp4,1
Deepfakes/992_980.mp4,1
FaceSwap/755_759.mp4,1
NeuralTextures/899_914.mp4,1
Deepfakes/057_070.mp4,1
Deepfakes/669_682.mp4,1
FaceShifter/181_199.mp4,1
FaceShifter/109_107.mp4,1
original/883.mp4,0
NeuralTextures/848_894.mp4,1
FaceShifter/470_468.mp4,1
Deepfakes/840_800.mp4,1
DeepFakeDetection/02_15__exit_phone_room__I8G2LWD1.mp4,1
original/975.mp4,0
Face2Face/182_242.mp4,1
Deepfakes/242_182.mp4,1
original/536.mp4,0
Face2Face/628_568.mp4,1
Face2Face/949_868.mp4,1
DeepFakeDetection/22_23__kitchen_pan__TU7RHG0S.mp4,1
original/817.mp4,0
Deepfakes/372_413.mp4,1
DeepFakeDetection/04_13__secret_conversation__00T3UYOR.mp4,1
Deepfakes/912_927.mp4,1
original/159.mp4,0
Deepfakes/055_147.mp4,1
DeepFakeDetection/02_09__walking_down_street_outside_angry__6KUOFMZW.mp4,1
NeuralTextures/741_731.mp4,1
FaceShifter/477_487.mp4,1
Deepfakes/195_442.mp4,1
original/951.mp4,0
NeuralTextures/060_088.mp4,1
original/871.mp4,0
Face2Face/833_826.mp4,1
FaceShifter/039_058.mp4,1
Deepfakes/046_904.mp4,1
NeuralTextures/944_032.mp4,1
NeuralTextures/129_127.mp4,1
Deepfakes/149_152.mp4,1
original/783.mp4,0
original/832.mp4,0
DeepFakeDetection/28_08__talking_angry_couch__KXO8S7OP.mp4,1
FaceShifter/731_741.mp4,1
Deepfakes/210_241.mp4,1
original/380.mp4,0
NeuralTextures/312_021.mp4,1
Deepfakes/446_667.mp4,1
original/084.mp4,0
Face2Face/827_817.mp4,1
original/941.mp4,0
Deepfakes/436_526.mp4,1
NeuralTextures/749_659.mp4,1
FaceShifter/439_441.mp4,1
Deepfakes/199_181.mp4,1
NeuralTextures/896_128.mp4,1
FaceSwap/147_055.mp4,1
Face2Face/540_536.mp4,1
Deepfakes/768_793.mp4,1
FaceShifter/298_279.mp4,1
FaceShifter/842_714.mp4,1
DeepFakeDetection/04_26__walking_outside_cafe_disgusted__MS2MLJP1.mp4,1
NeuralTextures/321_288.mp4,1
Face2Face/704_723.mp4,1
Face2Face/423_421.mp4,1
DeepFakeDetection/15_27__outside_talking_still_laughing__WZ4MLUAV.mp4,1
Face2Face/859_843.mp4,1
FaceShifter/761_766.mp4,1
original/582.mp4,0
FaceShifter/813_700.mp4,1
Face2Face/133_148.mp4,1
FaceShifter/543_559.mp4,1
original/430.mp4,0
Deepfakes/193_030.mp4,1
original/308.mp4,0
Deepfakes/419_824.mp4,1
Deepfakes/079_076.mp4,1
FaceShifter/277_335.mp4,1
DeepFakeDetection/07_03__kitchen_pan__WPT3Z2KN.mp4,1
FaceSwap/078_955.mp4,1
FaceSwap/269_268.mp4,1
Deepfakes/617_566.mp4,1
original/702.mp4,0
Face2Face/486_680.mp4,1
FaceSwap/803_017.mp4,1
Deepfakes/893_913.mp4,1
NeuralTextures/306_278.mp4,1
NeuralTextures/664_668.mp4,1
original/120.mp4,0
DeepFakeDetection/11_06__outside_talking_pan_laughing__C8C4FW99.mp4,1
FaceShifter/100_077.mp4,1
DeepFakeDetection/20_13__walking_down_indoor_hall_disgust__VO2YZXLN.mp4,1
Deepfakes/721_715.mp4,1
DeepFakeDetection/01_27__walking_outside_cafe_disgusted__ZYCZ30C0.mp4,1
Deepfakes/223_586.mp4,1
FaceSwap/294_292.mp4,1
Face2Face/184_205.mp4,1
Deepfakes/426_287.mp4,1
DeepFakeDetection/26_27__talking_angry_couch__IE9N0ZI9.mp4,1
NeuralTextures/674_744.mp4,1
FaceSwap/742_775.mp4,1
DeepFakeDetection/20_12__outside_talking_pan_laughing__VD7BCF1U.mp4,1
FaceSwap/304_300.mp4,1
FaceShifter/950_836.mp4,1
DeepFakeDetection/22_23__walking_and_outside_surprised__NUTQ0HJ5.mp4,1
Face2Face/941_940.mp4,1
Face2Face/260_331.mp4,1
Deepfakes/859_843.mp4,1
Face2Face/850_764.mp4,1
Face2Face/533_450.mp4,1
FaceShifter/801_855.mp4,1
FaceShifter/153_150.mp4,1
Deepfakes/872_873.mp4,1
FaceSwap/686_696.mp4,1
Face2Face/718_972.mp4,1
Face2Face/299_145.mp4,1
NeuralTextures/523_541.mp4,1
FaceSwap/332_051.mp4,1
NeuralTextures/078_955.mp4,1
original/887.mp4,0
NeuralTextures/219_220.mp4,1
FaceShifter/667_446.mp4,1
DeepFakeDetection/24_19__secret_conversation__QD5K7BP2.mp4,1
NeuralTextures/170_186.mp4,1
FaceSwap/302_323.mp4,1
DeepFakeDetection/14_18__talking_angry_couch__A5A1Q467.mp4,1
DeepFakeDetection/26_13__outside_talking_pan_laughing__WK3NZ3UV.mp4,1
Face2Face/609_596.mp4,1
Face2Face/845_846.mp4,1
DeepFakeDetection/07_04__exit_phone_room__QKCCFKBT.mp4,1
NeuralTextures/128_896.mp4,1
Deepfakes/215_208.mp4,1
Face2Face/304_300.mp4,1
FaceSwap/962_929.mp4,1
NeuralTextures/454_527.mp4,1
FaceShifter/504_502.mp4,1
FaceSwap/017_803.mp4,1
Deepfakes/623_630.mp4,1
DeepFakeDetection/02_15__talking_angry_couch__I8G2LWD1.mp4,1
NeuralTextures/748_355.mp4,1
FaceSwap/382_409.mp4,1
FaceSwap/838_810.mp4,1
FaceShifter/941_940.mp4,1
original/987.mp4,0
Face2Face/208_215.mp4,1
NeuralTextures/018_019.mp4,1
FaceShifter/282_238.mp4,1
DeepFakeDetection/21_09__kitchen_pan__Z8H2TRCI.mp4,1
NeuralTextures/289_228.mp4,1
FaceSwap/270_297.mp4,1
Deepfakes/410_411.mp4,1
FaceSwap/141_161.mp4,1
Face2Face/650_625.mp4,1
DeepFakeDetection/09_02__walking_down_street_outside_angry__6KUOFMZW.mp4,1
FaceShifter/131_518.mp4,1
Face2Face/855_801.mp4,1
Face2Face/173_171.mp4,1
FaceSwap/847_906.mp4,1
DeepFakeDetection/18_25__walk_down_hall_angry__AUC0HY5T.mp4,1
Deepfakes/176_190.mp4,1
Face2Face/572_554.mp4,1
NeuralTextures/888_937.mp4,1
DeepFakeDetection/02_14__outside_talking_pan_laughing__3IUBEKCT.mp4,1
DeepFakeDetection/13_02__walking_down_street_outside_angry__2YSYT2N3.mp4,1
FaceSwap/410_411.mp4,1
NeuralTextures/190_176.mp4,1
FaceShifter/548_632.mp4,1
Deepfakes/543_559.mp4,1
FaceSwap/993_989.mp4,1
NeuralTextures/807_273.mp4,1
Face2Face/992_980.mp4,1
Deepfakes/321_288.mp4,1
DeepFakeDetection/03_14__walking_down_indoor_hall_disgust__KJ221YN0.mp4,1
DeepFakeDetection/09_07__kitchen_pan__N9CWME71.mp4,1
Face2Face/984_967.mp4,1
Face2Face/722_458.mp4,1
Face2Face/929_962.mp4,1
Face2Face/755_759.mp4,1
FaceSwap/643_646.mp4,1
Face2Face/812_821.mp4,1
FaceShifter/154_386.mp4,1
Deepfakes/867_765.mp4,1
DeepFakeDetection/20_13__outside_talking_still_laughing__LXLR1B6N.mp4,1
NeuralTextures/784_769.mp4,1
DeepFakeDetection/02_13__secret_conversation__CP5HFV3K.mp4,1
NeuralTextures/108_052.mp4,1
NeuralTextures/483_370.mp4,1
Face2Face/476_400.mp4,1
original/588.mp4,0
FaceShifter/214_255.mp4,1
Face2Face/441_439.mp4,1
Face2Face/843_859.mp4,1
Deepfakes/656_666.mp4,1
FaceSwap/715_721.mp4,1
Deepfakes/087_081.mp4,1
original/417.mp4,0
Face2Face/095_053.mp4,1
original/637.mp4,0
original/191.mp4,0
Deepfakes/916_783.mp4,1
original/988.mp4,0
NeuralTextures/102_114.mp4,1
DeepFakeDetection/03_18__walking_and_outside_surprised__8HNSXOBW.mp4,1
FaceShifter/956_958.mp4,1
NeuralTextures/756_503.mp4,1
original/478.mp4,0
Deepfakes/544_532.mp4,1
FaceSwap/727_729.mp4,1
NeuralTextures/643_646.mp4,1
NeuralTextures/904_046.mp4,1
NeuralTextures/617_566.mp4,1
Deepfakes/397_602.mp4,1
original/408.mp4,0
original/098.mp4,0
FaceShifter/816_649.mp4,1
Deepfakes/261_254.mp4,1
FaceSwap/731_741.mp4,1
NeuralTextures/151_225.mp4,1
original/592.mp4,0
NeuralTextures/633_529.mp4,1
original/214.mp4,0
Face2Face/697_581.mp4,1
Face2Face/818_820.mp4,1
FaceShifter/023_923.mp4,1
FaceShifter/340_341.mp4,1
Deepfakes/561_998.mp4,1
Face2Face/345_259.mp4,1
FaceShifter/765_867.mp4,1
NeuralTextures/372_413.mp4,1
FaceShifter/704_723.mp4,1
FaceShifter/949_868.mp4,1
DeepFakeDetection/27_25__walking_outside_cafe_disgusted__1KU29EUL.mp4,1
Deepfakes/002_006.mp4,1
DeepFakeDetection/09_26__exit_phone_room__XXGYLT82.mp4,1
original/651.mp4,0
NeuralTextures/045_889.mp4,1
Deepfakes/595_597.mp4,1
DeepFakeDetection/07_12__talking_against_wall__0VN0A2T3.mp4,1
Deepfakes/020_344.mp4,1
FaceSwap/357_432.mp4,1
original/222.mp4,0
Deepfakes/174_964.mp4,1
Deepfakes/728_673.mp4,1
Deepfakes/317_359.mp4,1
FaceSwap/375_251.mp4,1
NeuralTextures/519_515.mp4,1
Deepfakes/844_797.mp4,1
original/579.mp4,0
FaceSwap/060_088.mp4,1
FaceSwap/295_099.mp4,1
DeepFakeDetection/21_14__hugging_happy__N0WM4GSV.mp4,1
DeepFakeDetection/02_07__walking_down_street_outside_angry__O4SXNLRL.mp4,1
Deepfakes/425_485.mp4,1
FaceSwap/076_079.mp4,1
FaceShifter/347_314.mp4,1
FaceShifter/479_706.mp4,1
Deepfakes/921_569.mp4,1
Deepfakes/871_814.mp4,1
Face2Face/446_667.mp4,1
Face2Face/091_116.mp4,1
Deepfakes/400_476.mp4,1
FaceShifter/688_645.mp4,1
DeepFakeDetection/13_12__secret_conversation__DJ7MF331.mp4,1
FaceSwap/397_602.mp4,1
FaceShifter/027_009.mp4,1
FaceSwap/314_347.mp4,1
FaceShifter/786_819.mp4,1
DeepFakeDetection/26_06__kitchen_still__L5BVR5L9.mp4,1
DeepFakeDetection/07_21__secret_conversation__CRGVSDBI.mp4,1
DeepFakeDetection/06_15__exit_phone_room__QRCD27P8.mp4,1
NeuralTextures/966_988.mp4,1
Face2Face/271_264.mp4,1
Face2Face/057_070.mp4,1
FaceSwap/222_168.mp4,1
Deepfakes/558_583.mp4,1
DeepFakeDetection/06_07__exit_phone_room__NMGYPBXE.mp4,1
Deepfakes/181_199.mp4,1
original/154.mp4,0
FaceSwap/247_229.mp4,1
Deepfakes/061_080.mp4,1
NeuralTextures/235_194.mp4,1
FaceSwap/940_941.mp4,1
DeepFakeDetection/02_15__hugging_happy__XNJIS4S3.mp4,1
Face2Face/902_901.mp4,1
DeepFakeDetection/07_20__outside_talking_pan_laughing__KV6Q7D6C.mp4,1
FaceShifter/849_771.mp4,1
original/064.mp4,0
original/666.mp4,0
NeuralTextures/192_134.mp4,1
DeepFakeDetection/27_02__podium_speech_happy__XFSH3BW7.mp4,1
original/013.mp4,0
NeuralTextures/187_234.mp4,1
FaceSwap/937_888.mp4,1
original/723.mp4,0
original/033.mp4,0
FaceShifter/103_082.mp4,1
Deepfakes/041_063.mp4,1
FaceShifter/003_000.mp4,1
original/564.mp4,0
FaceSwap/707_705.mp4,1
Face2Face/887_275.mp4,1
NeuralTextures/347_314.mp4,1
FaceShifter/049_946.mp4,1
FaceShifter/274_412.mp4,1
Face2Face/333_377.mp4,1
Face2Face/069_961.mp4,1
Deepfakes/905_860.mp4,1
FaceSwap/012_026.mp4,1
FaceShifter/563_537.mp4,1
FaceShifter/753_789.mp4,1
FaceSwap/697_581.mp4,1
Face2Face/629_618.mp4,1
Face2Face/197_224.mp4,1
DeepFakeDetection/19_24__secret_conversation__59PN7WZ2.mp4,1
FaceShifter/661_670.mp4,1
NeuralTextures/983_113.mp4,1
Deepfakes/483_370.mp4,1
DeepFakeDetection/06_25__outside_talking_pan_laughing__MI9BDQ7M.mp4,1
FaceShifter/827_817.mp4,1
FaceShifter/315_322.mp4,1
original/299.mp4,0
original/631.mp4,0
DeepFakeDetection/21_06__walking_outside_cafe_disgusted__058I9NIZ.mp4,1
NeuralTextures/671_677.mp4,1
NeuralTextures/740_796.mp4,1
NeuralTextures/400_476.mp4,1
DeepFakeDetection/22_24__walking_down_street_outside_angry__7E3GY85F.mp4,1
DeepFakeDetection/01_11__hugging_happy__4OJNJLOO.mp4,1
original/867.mp4,0
Face2Face/789_753.mp4,1
FaceShifter/836_950.mp4,1
NeuralTextures/763_930.mp4,1
DeepFakeDetection/01_03__talking_against_wall__JZUXXFRB.mp4,1
original/749.mp4,0
Deepfakes/786_819.mp4,1
DeepFakeDetection/08_05__walk_down_hall_angry__FBICSP2C.mp4,1
FaceSwap/416_342.mp4,1
NeuralTextures/227_169.mp4,1
NeuralTextures/553_545.mp4,1
NeuralTextures/517_521.mp4,1
Face2Face/770_791.mp4,1
Face2Face/499_539.mp4,1
Face2Face/589_565.mp4,1
FaceSwap/828_830.mp4,1
original/426.mp4,0
DeepFakeDetection/08_28__kitchen_pan__LVT0XNQG.mp4,1
Face2Face/183_253.mp4,1
FaceSwap/774_735.mp4,1
Deepfakes/978_975.mp4,1
FaceSwap/698_693.mp4,1
Face2Face/477_487.mp4,1
FaceShifter/703_604.mp4,1
Face2Face/934_918.mp4,1
NeuralTextures/048_029.mp4,1
DeepFakeDetection/16_05__kitchen_still__053HPS1G.mp4,1
FaceShifter/973_970.mp4,1
original/139.mp4,0
original/929.mp4,0
NeuralTextures/385_414.mp4,1
Deepfakes/902_901.mp4,1
Face2Face/952_882.mp4,1
NeuralTextures/003_000.mp4,1
Face2Face/505_600.mp4,1
Face2Face/181_199.mp4,1
Deepfakes/803_017.mp4,1
Deepfakes/263_284.mp4,1
DeepFakeDetection/04_12__walking_down_street_outside_angry__96TQKDFJ.mp4,1
FaceShifter/799_809.mp4,1
Deepfakes/562_626.mp4,1
Deepfakes/144_122.mp4,1
original/415.mp4,0
FaceSwap/006_002.mp4,1
DeepFakeDetection/12_14__walk_down_hall_angry__Z7EWFA0P.mp4,1
Face2Face/191_188.mp4,1
NeuralTextures/559_543.mp4,1
NeuralTextures/867_765.mp4,1
original/486.mp4,0
NeuralTextures/285_136.mp4,1
FaceSwap/622_647.mp4,1
Face2Face/926_900.mp4,1
Deepfakes/720_672.mp4,1
DeepFakeDetection/15_12__talking_angry_couch__RK17XFJ9.mp4,1
NeuralTextures/518_131.mp4,1
Face2Face/864_839.mp4,1
FaceSwap/236_237.mp4,1
original/838.mp4,0
FaceSwap/461_250.mp4,1
NeuralTextures/819_786.mp4,1
Face2Face/699_734.mp4,1
FaceSwap/173_171.mp4,1
FaceShifter/326_501.mp4,1
original/347.mp4,0
FaceSwap/454_527.mp4,1
original/213.mp4,0
NeuralTextures/921_569.mp4,1
Deepfakes/499_539.mp4,1
Deepfakes/507_418.mp4,1
DeepFakeDetection/25_26__exit_phone_room__7ZRKCFMS.mp4,1
original/560.mp4,0
original/240.mp4,0
FaceShifter/592_500.mp4,1
original/208.mp4,0
original/805.mp4,0
FaceSwap/229_247.mp4,1
Deepfakes/406_391.mp4,1
FaceShifter/411_410.mp4,1
Deepfakes/545_553.mp4,1
FaceSwap/094_111.mp4,1
FaceShifter/128_896.mp4,1
FaceSwap/706_479.mp4,1
Deepfakes/820_818.mp4,1
DeepFakeDetection/06_15__walking_down_indoor_hall_disgust__QRCD27P8.mp4,1
original/311.mp4,0
DeepFakeDetection/05_28__exit_phone_room__U9LRLJ6N.mp4,1
FaceShifter/745_777.mp4,1
Face2Face/087_081.mp4,1
Face2Face/415_484.mp4,1
FaceSwap/763_930.mp4,1
FaceShifter/244_822.mp4,1
Deepfakes/480_389.mp4,1
NeuralTextures/845_846.mp4,1
Face2Face/698_693.mp4,1
FaceShifter/658_627.mp4,1
NeuralTextures/095_053.mp4,1
Face2Face/263_284.mp4,1
NeuralTextures/198_106.mp4,1
DeepFakeDetection/09_27__walking_down_street_outside_angry__RC9KATOO.mp4,1
DeepFakeDetection/20_15__walking_down_indoor_hall_disgust__CYD62VPP.mp4,1
DeepFakeDetection/07_03__secret_conversation__IFSURI9X.mp4,1
